	tweet_id	adr_mention	tweet_text
3801	520861489302077440	0	metformin for weight loss ? <repeated>
3802	352093601477558274	0	bring on the lamictal
3803	456584188632657920	0	/ / oh my god ! i just imagined sanguine and meridia in the beauty and the beast outfits dancing ! <repeated> * dies from laughter *
3804	349182910127038464	0	<user> sleaze ball z </user> <user> kanako_ukfur </user> was on lamotrigine for about 5 months , got taken off them due to a rash on my elbow <annoyed> now i feel more meh
3805	332674657872404480	0	<user> zenobia tett nang </user> i totally get that paxil does not work for everyone . i am taking paxil and welbutrin and still have days that suck .
3806	351133278692057088	0	""" although taking it now would run counter to my current "" "" food + seroquel = rls "" "" philosophy """
3807	469567450204209153	0	"cbs news sunday mo : "" : cbs news sunday morning "" national correspondent , louboutin sac , including merck ' s januvia and janumet . "" a young . <repeated>"
3808	344834833719115777	0	vyvanse and cocaine are both schedule ii drugs , coincidence ? i think not .
3809	534490823555964928	0	generic ufo's including egg rolls . katy perry a magical ear , if aranesp fart friend miguel hepatitis drawing mickey mouse's underwear
3810	404314217043746816	0	<user> katwad __ </user> hope you die of bone erosion . have fun taking boniva the rest of ur life
3811	333250306500591616	0	i go back in 2 weeks and am determined to lose weight by then and prove her wrong . should be easier with lamotrigine !
3812	539951329817661440	0	someone told me methadone is like suboxone
3813	352528979716091906	0	fluoxetine is not nice
3814	539544313798332416	0	best drug interactions is xanax & oxycodone tabs w / loud
3815	486593006804697088	0	<user> carrie _ meredith </user> it is the nuvaring for me haha
3816	490688323984171008	0	<user> terry bente 1 </user> 700 ? ! <repeated> are you in any statins for this ? like simvastatin or atorvastatin
3817	341732424226578432	0	broken up with the capsule or paxil just incase i is not dope enough with the raps though
3818	503350253123555329	0	<user> xo hello titty xo </user> yeah advair was like <money> a month i almost had a panic attack when i had to switch
3819	343399472371470336	0	rt <user> mich sit t </user> : i wish there was a vyvanse's day so i could show vyvanse how much it means to me .
3820	332988490457444353	0	tomorrow's exam : amlodipine , lercardipine , nifedipine , diltiazem , atenolol , metoprolol , bisoprolol . <repeated> i give up . <repeated> <hashtag> copy and paste </hashtag> <hashtag> impossible </hashtag>
3821	327034117688524800	0	lets start with 10 paracetamol , 10 diclofenac sodium , 10 domperidone and 10 ciprofloxacin . eat at once then see what will happen ?
3822	537062518167203840	0	""" <user> dr alen sale rian </user> yes , i prescribed suboxone , fentonyl - but "" "" said he . before losing consciousness , heard one emt yell at drs "" "" what the """
3823	459356670456369154	0	""" <user> the dr phil show </user> <user> pfizer </user> pharmaceutical e . g . "" "" lets lie vioxx even has heart benefit for jama article so sell mroe since we have ocd greed . "" "" boo """
3824	332581086926360576	0	of atypical antipsychotics , clozapine ( clozaril ) is least likely to cause eps or tardive dyskinesia . quetiapine ( seroquel ) next in line .
3825	341719686678986752	0	<user> jen kirkman </user> my favorite book in the world w / my 2 life saving pills prozac and birth control . thanks <user> jen kirkman </user> <url>
3826	350949219818930176	0	<user> scott f51 </user> oh ! i have not noticed mine doing that - i have mine set daily for victoza pm - ill have to watch that then !
3827	514816656107794433	0	<user> brian h618 </user> those do not work for me . i have to take lunesta and use essential oils ,
3828	341890864739663872	1	when cute boys send you home with free drugs you say thank you , then stay up all night feeling like you have to poop . <hashtag> vyvanse </hashtag> <hashtag> daytime sleep </hashtag>
3829	345965005851742209	0	however i do love my <hashtag> paxil </hashtag> my dreams have been all over the place since i have been on it !
3830	469652385673908224	1	<user> m <elongated> ace <elongated> </user> man , i remember getting darvicet and that stuff made me so loopy i could not take it .
3831	348458022412099585	0	<user> vinnie me dug no </user> screw the levaquin ! <repeated> we will sit you in the shade
3832	539981837972803585	0	<user> katie no to poulos </user> taking that much imodium is gonna give you worse problems than that !
3833	367615665546752000	1	<user> gracie samuels </user> yea it does , i just throw it up . <repeated> next one in line is my one januviaor sitagliptin its called . <repeated> was a docu on mine recently
3834	344592290314072064	0	<user> anorexic 0 </user> <user> ew dustin </user> - generic drugs as effective as amgen's enbrel for arthritis - <user> fi inging </user> - : a blockbuster drug made b . <repeated> <user> jesus is lana </user>
3835	493441450924052480	0	<user> hpa s h l e r </user> <user> stuart j ritchie </user> the famous vioxx study as described by ziliak & mccloskey comes to mind .
3836	340331223828295680	0	i started wearing nicotine patches as a way of easing myself into a smoking habit . <hashtag> teamfollowback </hashtag>
3837	457169016860061696	0	from prednisone to carbamazepine , pregabalin , gabapentin to methotrexate . the evolution of my drug intake continues .
3838	344172878117359618	0	<user> wayne 386 </user> i have never been offered abilify . i was offered lithium , valproate , lamotrigine , seroquel , carbamazepine
3839	542010904557395970	0	weed & adderall numbs my pain .
3840	460897543552270337	0	<user> mickrowley 673 </user> just the gabapentin ( down to 300mg now ) and the ibuprofen occasionally now . it is pretty useless and i do need to tell the gp
3841	351439006812209153	1	so i ran out of victoza before payday & restarted it yesterday . bleh : nausea . it did help me lose @ 10 lbs . but i found 3 when i ran out .
3842	340329176458473472	0	""" : <user> farhan l xx </user> : lack of nicotine . """
3843	345537900764602370	0	<user> cardio brief </user> i am surprised that apixaban sales have been so slow .
3844	341180880733233152	0	. <user> phumlanimfeka </user> tweak is not registered / does not appear on cipro / ctic database . phude is being ' deregistered ' . again , what do you do ?
3845	340294863759224832	0	i am going to be so hopped up on nicotine and diet mountain dew for game 6 <hashtag> pacers </hashtag> <hashtag> can t wait </hashtag>
3846	519262225044099072	0	<user> papi_sez </user> nexium is the shit pal
3847	352612614423052289	0	the fluoroquinolone syndrome <- have you experienced side effects from taking quinolones antibiotics ( e . g . cipro ) ?
3848	349389452008886272	0	bruce wayne : * pre-puberty voice * batman : * needs throat lozenge *
3849	346261068429017088	0	<user> nicclark 83 </user> <user> turquoise julia </user> <user> ermintrude 2 </user> . <repeated> umpteen different other things , only this works - like only quetiapine works on my bipolar <sad>
3850	532669762883825664	0	other teratogenic diseases thalidomide which causes phocomylia phenytoin which causes cleft palate cytotoxins can cause a portion
3851	440310120543956992	0	no kids thats not the lady from boniva commercials . <repeated> thats sally field .
3852	342184296964034560	0	<user> ms_hippie 21 </user> just on vyvanse and bored lol
3853	491921681166786560	0	<user> ultimate mega x </user> no , though i have heard it does not really work . many still kept getting that nuvaring commercial or whatever .
3854	429372302263066625	0	latuda is the name of a medication sounds like a name for a fart
3855	331642247084916736	1	wide awake and this trazodone starting to feel like a sugar pill . <repeated> i would actually prefer to be at work right bout now .
3856	500335066661519360	0	when your side chick leaves her nuvaring on the floor < < < <laughing> <laughing> <laughing>
3857	514072374359384064	0	<user> mak thomp </user> it is alright , sometimes you just need to vent lest you go stark raving mad . <happy> . have a great lunesta sleep .
3858	533781117149523969	0	hubs : i asked you to do my enbrel shots because i thought you wanted to feel like you were helping . me : when have i ever wanted that ?
3859	340308062952894465	0	there is 255 mg of nicotine per can of chewing tobacco . enough to kill you two times over .
3860	534778839650402304	0	night driver megacoin rob hubbard barker and teammate farting sending shoddy imodium ad grope rain a spain bath & beyond . he was teaching
3861	333993150303571968	0	cymbalta is such a cool name for medicine <hashtag> random </hashtag>
3862	448160585004617728	0	i work in a pharmacy . no matter what time i go on lunch , i see a commercial for xarelto on the breakroom tv .
3863	332693948470550529	0	i have had the lilly cares paperwork for 3 months to apply for free cymbalta but have not taken it to my doc to complete the process . bipolar .
3864	340944956237692928	1	woke up from a nap with a really bad headache , my 2nd headache in three days . <hashtag> trazodone </hashtag> <hashtag> withdrawls </hashtag>
3865	539997915662807040	0	when the oxycodone kicks in <hearteyes> <hearteyes> i see why there addicting now tbh . <flushed>
3866	541869729955475456	0	this is the first time i have been on adderall in about 2 years . it makes me think of cool words , such as galvanic and exuberance
3867	542013947990511616	0	clear eyes full adderall prescription can not loose <hashtag> finals 2k14 </hashtag>
3868	485925040001515520	0	mt <user> joye allen </user> <hashtag> dr hobby lobby </hashtag> , can ' t get nuvaring . i ' m considering wedging a small , seasonal wreath in my hoo-ha . thoughts ? <user> hobby lobby store </user>
3869	511490113143336960	0	tom avram from exelon will be speaking today about working in the nuclear energy industry as a ce . jimmy johns provided ! <time> , arms 1028
3870	341459556766982144	0	debbie just hit the wall , she never had it all , one prozac a day . <repeated>
3871	342629334848245762	0	it would be really great if they had a throat lozenge commercial where tom waits took one and crooned smoothly after .
3872	531706909813121024	0	advair is a two part drug that must be combined when used . so they patented the container 6 years after the drug . americans will pay
3873	457545853977518080	0	. <user> eric bolling </user> . it is almost like he is on obamacare and got his namenda dosage cut . <hashtag> shovel ready </hashtag>
3874	510248353846661120	0	my boy <user> lil_b 0n3z </user> just downed a fucking miralax show . hardcore
3875	347469021039427584	0	rt <user> nejm </user> : report : a fixed-dose regimen of dabigatran for ischemic stroke may be ineffective in pts with severe obesity . <url> . <repeated>
3876	340874477384638464	0	trazodone , rozerem , and norco ? i got all three ! <user> ckod 511 </user>
3877	404962079918288896	0	another month's tysabri treatment done lol nxt mths will be fun lol <date> lol
3878	526350470382514176	0	<user> an kish boy </user> celecoxib lang
3879	340664392892952576	0	depressing hurts , cymbalta can help
3880	527639926444392449	0	i hope the <hashtag> royals </hashtag> have their imodium ad because they are about to get mad bum . <hashtag> game 7 </hashtag> <hashtag> giants </hashtag>
3881	440310611650412545	0	i have gotta start taking boniva <hashtag> sally field looks good </hashtag> <hashtag> oscars </hashtag>
3882	347948279939616768	0	i would love a throat lozenge
3883	332646469570011136	0	<user> le0pards </user> cymbalta can help ! lmao
3884	333613151599869952	1	maybe cos of the insulin blocking effect of seroquel but i do feel sugar crashes when eat fast carbs . will feel ill . so avoid where poss .
3885	526188324961013760	0	any of my kind followers wanna donate a mousepad to ya boy ? it can say valtrex or lunesta on it . does not matter
3886	468317785723265024	1	up all night in complete agony with <hashtag> endo </hashtag> pain . ended up double dosing on gabapentin and naproxen , and now feel like i am floating ! <repeated> <hashtag> zombie </hashtag>
3887	332370715380678657	0	<user> kaycee 335 </user> oh i was not referring to myself . i am a geodon fan . <wink>
3888	352789759254470656	0	<user> badger 5 </user> maybe ! so far so good with the cipro , so i think i am going to be healthy-ish today .
3889	332676362043260929	0	medications used to treat depression include , prozac , paxil , luvox , celexa , zoloft <hashtag> canadian mental health week </hashtag>
3890	447157531895283712	0	these eliquis ads are unintentionally hilarious .
3891	344100025976123392	0	tysabri has <percent> 68 </percent> reduction in relapse rate that is good
3892	527428834417573888	0	2nd generation oral <hashtag> hypoglycemic </hashtag> drugs : - glibenclamide - gliclazide - metformin - metformin + glibenclamide
3893	349209419134930945	0	rt <user> _ 4754074908 76 </user> : cipro is poison and big pharma knows it
3894	340486481061752832	0	yeah . the vet is prescribing my dog prozac . great . um <elongated> , really , this is happening in my life .
3895	530981747601571840	1	omfg i just had to take an imodium and at first i could not swallow it but now i have this weird taste in my mouth . it is not that bad though .
3896	341734189051281408	0	when your new vyvanse are light blue <hashtag> so pretty </hashtag> <hashtag> dental school problems </hashtag>
3897	344592495969177600	0	started taking apo-fluoxetine again . sigh .
3898	330177726973612033	0	<user> trade cam i </user> trazodone was good for keeping me asleep but as an anti-depressant it is practically useless -
3899	345691263841992704	0	dr sent a new antibiotic for my upper respiratory infection . levofloxacin 500mg . hope this one helps . z-pack just could not cut it .
3900	460169918798118912	0	watching the crestor guy makes my blood pressure spike
3901	541810860419584000	0	why is elmo unplugging my bird baths ? will you buy me a laxative ? how do you pick imodium ad ?
3902	393444855835549696	0	<user> max health labs </user> i take vitamin d everyday , got my bone density report and do not need to take boniva or anything else ! <repeated>
3903	340556050841350144	0	"hmm . cld explain a few thgs "" : <user> uberfacts </user> bananas contain a natural chemical that can make a person happy - the same chemical found in prozac . """
3904	501889616501542913	0	one day i want to be as excited about something as the crestor guy
3905	327202063299788801	1	i ' m going to try for sleep . real sleep . not that light bastard that <hashtag> venlafaxine </hashtag> brings me .
3906	541710142526730240	0	""" <user> antar dog </user> <user> hashtag bet </user> antara is gonna write one of those eat pray love books "" "" eat drink fuck "" "" by antara chatterjee """
3907	514162327374282752	0	<user> re gordan e </user> varenicline seems like the panacea in smoking cessation . it is so expensive and does not work for everyone
3908	527093553080827904	0	patients starting oral drugs besides metformin for type 2 diabetes often need additional therapy
3909	538486641435082752	0	<user> eit m online </user> not supposed to use imodium with c diff , diane . <hashtag> the more you know </hashtag>
3910	540440676790697984	0	families that cook together stay together . and get diarrhea together and share imodium together .
3911	350104166795968512	0	rt <user> raymond e24764 </user> : no lamotrigine studies have evaluated lapatinib distribution to brain metastases in humans or in preclinical models .
3912	456531904930394114	0	i wonder if i make a facebook group if i can get people to believe thalidomide thursdays is an actual night .
3913	342247899696074752	0	and now we wait for the vyvanse to kick in .
3914	529267272716935168	0	women with <hashtag> hiv </hashtag> on hormonal contraception and efavirenz had high levels of pregnancy ( but many of us do not know ! ) <hashtag> hiv glasgow </hashtag>
3915	455374505821483009	0	fosamax ( alendronate ) is a bisphosphonate primarily used for osteoporosis - important to remember special administration procedures ! <hashtag> me ded </hashtag>
3916	342672257811881985	0	fucking hate humira shots why can not i take a pill <hashtag> crohn s probs </hashtag>
3917	344528206394687488	0	""" coach smith is not taking a cough drop , he is taking a "" "" soothing throat lozenge "" "" "" "" lozenge is a word not used enough "" "" """
3918	352565551173869569	0	<user> adzw 90 </user> im yet to find any meds that work , doctors just throw fluoxetine at you left right and centre
3919	329376443509383168	0	diazepam + amitriptyline + fluoxetine = sleep like ah dead <smile>
3920	342984423521787904	0	we are having some real anti-depressant commercial weather lately . depression hurts , cymbalta can help
3921	542035674405535744	0	if you needed adderall that badly , you would see a professional about getting a scrip .
3922	538699345995255808	0	<user> chronic pain dad </user> and the oxycodone helps big time , but at massive dosing . not the life i envisioned chris . how r things with you ?
3923	352422855121715200	0	<user> knife princess </user> fine , new med vimpat ( lacosamide ) started . still get mumbling vone out fits . great news my baby is due 2/10 and liny is well
3924	330004622565597184	0	""" <hashtag> shakespeare misheard </hashtag> richard i <elongated> on depression : "" "" now is the winter of our discontent , made glorious summer by olanzapine . "" "" """
3925	487300285484646401	0	. <user> ivano ran sky </user> <user> susannah locke </user> just hope nothing like this is going on with <hashtag> clinical trials </hashtag> and drug dev . diovan scandal was bad enough .
3926	347230377426956288	0	rt <user> fda_drug _ info </user> : <hashtag> fda </hashtag> drug safety communication : fda is investigating two deaths following injection of <hashtag> zyprexa </hashtag> relprevv <url> . <repeated>
3927	329571563957530624	0	<annoyed> i had a 4mg nicotine lozenge in my hand , and then it was not there . did i swallow it , thinking it was a med ? ! <repeated>
3928	523217684360867841	0	<user> gerry mcculloch 1 </user> diclofenac gabapentin mibees hold off on the tramadol if your driving . <repeated>
3929	342093024991526912	0	can cymbalta also make teenagers stop self diagnosing themselves w depression
3930	344496826843545600	0	rt <user> jamie fl ear </user> : might be going on humira ! any advice / pros / cons / anecdotes ? help a brother out . <hashtag> crohn s </hashtag>
3931	391550749269688321	0	<user> cj is finding it </user> had my tysabri today and a great dinner with my in-laws and dad & stepmum . how are you ?
3932	448032638855430144	0	gon ' treat myself to a temazepam and go to sleep now , goodnight
3933	515170998325215232	0	eugenewan i missed ya ! my here for the crestor presentation <winking>
3934	342120871336493057	0	depression hurts , cymbalta can help
3935	447922445115486208	0	""" : <user> _claudzzz </user> : no adderall tn <pensive> i gotta study for this stupid accounting test tomorrow . "" feeling this so hard"
3936	340555498820620289	0	""" : <user> uberfacts </user> : bananas contain a natural chemical that can make a person happy - the same chemical found in prozac . """
3937	463687761556295681	0	fyi : i have got sore eyes and i am using this levofloxacin 3x a day . eye drops , why is this such a challenge ? i just kept missing - _ -
3938	524300505426558978	0	<user> alana 030901 </user> <user> li lisa marie b </user> it blowz . <repeated> princess left to er at 6 am with my youngest . <repeated> i left 2 hrs after with my older son . <repeated> both on tamiflu now
3939	527670635023974401	1	<user> far fb az </user> boo for allergies <sad> i was on simponi shots for 2 yrs , then they stopped working . this is my 3rd remicade infusion .
3940	345655759767482369	1	<user> sarah chou eir y </user> <user> crohns _ twins </user> i also have nuasea and low grade temp and on <hashtag> humira </hashtag> should i go check it out ? <repeated>
3941	510564966039289857	0	<user> k_d_a 7 </user> <user> jonfell 73 </user> <user> eric km storm </user> <user> whip it up69 </user> <user> h20vaper </user> evidence would suggest that is not a factor - varenicline
3942	340500633998204929	0	<user> han loves cheryl </user> yeah i have taken it before but it didnt work for me . <repeated> then i tried prozac now i do not take anything . <repeated> i just cope . x miss u
3943	328245474291224576	0	if psychotic symptoms develop i will increase olanzapine to 5mg
3944	448215237842706432	0	<user> will ie_rennie </user> look forward to meeting you in the garden lobby this week , we thalidomide survivors have our art exhibition there .
3945	340574902618816512	0	fibro question : who has been on the drug merry-go round ? ( vicodin to lyrica to elavil to lunesta to cymbalta to lexipro on and on . )
3946	525405994730651649	0	<user> ryn lyn </user> i take advair ( inhaler ) & monteleukast ( antihistamine ) & mine is well-controlled .
3947	350171486184673280	0	rt <user> data monitor _vh </user> : <hashtag> nice </hashtag> extends the recommendation for <hashtag> bayer </hashtag> ' s <hashtag> xarelto </hashtag> to acute treatment of pulmonary embolism as well as prevention h . <repeated>
3948	535165106758639616	0	win-a-car slots maybe gwee-tar ) absorbed and chatted with add heat billioncoin release supercoin invade aranesp jingle micky
3949	344592333288919040	0	<user> jesus is lana </user> <user> ew dustin </user> - generic drugs as effective as amgen's enbrel for arthritis - <user> fi inging </user> - : a blockbuster drug made b . <repeated> <user> anorexic 0 </user>
3950	348403443255357440	0	<user> phara thy se </user> <user> jp saga mi </user> yes , great answer ! we have paxil here too . i take j-zoloft . here j means japan.there ' re four ssris available , i guess .
3951	460874312933974016	0	tried to see what was on tv as a break from studying & a pradaxa commercial pops on . i can not get away <neutral> <hashtag> pharmacy everywhere </hashtag>
3952	330174879573884930	0	lmao trazodone did absolutely nothing for me
3953	540638189162344448	0	<user> kev pharmacist </user> <user> mr dispenser </user> spiriva blisters ?
3954	342919620677734401	0	( ( people like to do that to those who take trazodone , i have seen it a lot it is dumb ) )
3955	527032174575648768	0	so now have steroid inhalers and ventolin inhalers and the doctor looking puzzled , could just be phase he says ! <hashtag> asthma </hashtag>
3956	339961042262179840	0	nicotine > >
3957	352504864439418881	0	<user> keith _laws </user> and olanzapine smd about 0.6 is also approaching a large effect size ? interesting as people say antipsychotics not v effective
3958	474391757560750080	0	i shared this tiny ass shot with meridia today & got drunk lololol .
3959	341024742087720960	0	ahhahahaha 7th grade <user> moderately mad i </user> & <user> it s jaylene </user> made a cymbalta can help commercial
3960	328461215502315520	0	<user> mumbling mak </user> fluoxetine can be quite specific with the type of depression it targets . i take amitriptyline as well .
3961	433687614856892416	0	a simple , written checklist of to-do items can help everyone from an entry-level employee to a leader of a large company become more effient
3962	492860936693108737	0	biggest nuvaring i have ever seen <url>
3963	486990797959491585	0	<user> te keyla xoxo </user> 7 or 9 . <repeated> i can not remember which ever one was the nuvaring line
3964	534764451056979968	0	suboxone is a miracle drug if it is used properly . however , many abuse it now so they can use on the weekends . <hashtag> dr phil </hashtag> <hashtag> enabling family </hashtag>
3965	538544801843785728	0	levothyroxine sodium .
3966	332626077983862784	0	we <hashtag> can t be in a relationship </hashtag> because you are a scientologist and i use paxil as a condiment .
3967	344960651141193728	1	<user> brain _opera </user> i had to taper myself down . i think the seroquel gave me lasting sleep paralysis . i have had it ever since .
3968	503058171074592769	1	imma get my mothafuckin tubes tied asap . wondering why i gained 20 lbs over the last 3 months = been on nuvaring for the past 3 months . duh .
3969	536619018589712384	0	<user> real chris _tyson </user> <user> tm roses tl </user> and then you miss keith's nexium ads <smiling> <sweat> <smiling> <sweat>
3970	454001607722930176	1	i do not like how the gabapentin makes me so sleepy ! i wish it would not do that to me . . <repeated> gr <elongated>
3971	333594174198796288	0	<user> zoe awesome </user> glad get is helping ; it just made me worse but the cbt helped me focus . i have tramadol , baclofen , paracetamol , ibuprofen
3972	537168990804529152	0	antara groupies and xtream
3973	348655781379457024	0	today was a good day . thanks to god and humira . oh yeah , and my husband . he drove .
3974	363714790788567040	0	<user> curve modelling </user> thought of another one for the opposing team in your mudfight . <repeated> nikola bonova
3975	450414928415830016	0	trying to memorize everything about latuda mm
3976	469075373074833408	0	i explained the merit to of denosumab to dr turku . he recognized this drug and will to use this drug for patient who subscribed ai
3977	499228437316661249	0	<user> chikubi 00 </user> sildenafil shall be called bldenafil from now on
3978	539252979849650176	0	<user> scott disick </user> listen buddy - u're lucky i found u . suboxone will fill the void in your head that says get loaded . promise ! its expensive
3979	423342818917363712	0	<hashtag> meds chat </hashtag> help ! coming off of viibryd - kim , thank you so much for your encouragement ! and i thank everyone who ha . <repeated>
3980	517577285797302272	0	y now it is time for the zostavax show starring harrison ford . oh , adjust .
3981	540787498382032896	0	habituales a passionate albuterol aroma and fetid marigold flavors are entangled in the 2009 bordeaux from toad meadows winery . performing
3982	349369529350107136	0	<user> redjr 30 </user> <user> garc hamed </user> what i really need is <hashtag> zein train </hashtag> prescribing me some <hashtag> cipro </hashtag>
3983	536937408047378432	0	<user> doctor fullerton </user> they make the generic nexium that i had my problem with.now using brand name for as many meds as possible for me & my pts .
3984	351561275177832450	0	the humira commercial scares me . that does not look moderate to severe
3985	448610961801232385	0	<user> warner j117 </user> you can not get namenda covered ? i have been on it for almost a year . it is made a huge difference for me . most effective med .
3986	373415813669457920	0	<user> bipolar blogger </user> yeah i am hoping they will give me pregabalin for anxiety like the last psych suggested
3987	537180568761683968	0	<user> dare job </user> pele but lol . always equip yourself with imodium and pepto bismol
3988	514818172235821059	0	<user> brian h618 </user> lunesta is pretty safe as far as drugs go . not a psychotropic like ambien .
3989	532043509310967808	0	diclofenac and blood pressure are not best of friends
3990	453163827128197120	0	<user> must stop ms </user> copaxone , avonex , and tecfidera = fail . i am jc + so no tysabri . now what ? <repeated> i am thinking stem cell transplant ? ! <repeated> <hashtag> last hope </hashtag>
3991	341373498578567168	0	a lozenge considers a saddler : fanwise , but not redressive
3992	517852008506998784	0	""" i have no idea what suboxone is . <repeated> rt "" "" <user> cornelius mcgraw </user> : <user> lipatriot 1 </user> <user> lally 2014 </user> what ? go get your suboxone , you need it . "" """
3993	347999490206216192	1	<user> _unbeautiful_ </user> i used to dream every night without fail on fluoxetine . <repeated> i have no crazy stories each morning now i am off it though ! <repeated> : - l
3994	347898609817251840	0	<user> bipolar sanity </user> you saw a rt but i am not on seroquel
3995	341934612366381056	0	within 1960 ' s people needed acid solution to generate the earth odd . today the earth is definitely odd , people acquire prozac to generate ta
3996	342474245466636290	1	i can not stop yawning <hashtag> trazodone </hashtag>
3997	450768866616934400	0	""" one of the side effects for lyrica ( terrible name ) , a medicine for diabetic nerve pain , is "" "" suicidal thoughts or actions . "" "" wtf . """
3998	531346081888866304	0	<user> george pear kes </user> <user> pour me coffee </user> uk govt spent millions on tamiflu shots for h5n1 birdflu but it does not work . read big pharma by <user> ben goldacre </user>
3999	355371021664137216	0	i hate <elongated> geodon
4000	348290861785817088	0	the fluoroquinolone syndrome <- have you experienced side effects from taking quinolones antibiotics ( e . g . cipro ) ?
4001	348167751761817601	0	did u know psychotropic drugs such as seroquel and haldol are considered chemical restraints ? ! <repeated>
4002	465188337452843008	0	<user> juice box _314 </user> <user> thi rum is on fire </user> <user> hana durrani </user> inbred bitches need more thalidomide up in this
4003	541583708936241152	0	<user> barack obama </user> nexium rules mister prez , feel better .
4004	418727204738973696	0	germany's iqwig says $ regn / bayer's eylea shows no additional evidence of benefit in macular edema vs . roche's lucentis
4005	353215044361781248	0	rt <user> app _ publishing </user> : lurasidone gains new indication for bipolar depression : the u . s . food and drug administration ( fda ) has approv . <repeated> http : . <repeated>
4006	450006398743900160	0	oh man <user> theme tv network </user> more bigpharma ? <repeated> victoza is a scam
4007	340460476762820608	0	<user> chili dowler </user> not what you think , i do not have money for that . it is my adderal & paxil making me happy .
4008	534225445340737536	0	i hope i do not have whatever nexium cures , but i just skip the youtube ads for that pill every time .
4009	491068467295309824	0	<user> penny s blog </user> have you looked into nuvaring or iuds ?
4010	536693394987577347	0	my kingdom for a denosumab
4011	449985019097145344	0	grilo : rapid response to sfcbt and sibutramine predicts greater response in binge eating and weight post tx <hashtag> iced 2014 </hashtag>
4012	540350689856073728	0	<user> guy codes </user> i choose oxycodone
4013	349327622028800002	0	why does batman talk like that ? . <repeated> needs a lozenge , maybe ? * tangled in thought *
4014	541649249562546177	0	<user> blue graces </user> tamiflu <sad> not a cold , beginning of flu .
4015	533641620886134784	0	<user> janice finner in </user> . <repeated> symptoms that i can mostly control . i find even imodium can get me thru the day when needed . hope things improve for you .
4016	484183542591537154	0	nuvaring was too much for mr rt <user> sweet cheeks 686 </user> : might not want to be on the pill then rt <user> it s keen awee na </user> : i am terrible with taking pills
4017	340903532754513920	0	<user> dancin bran flake </user> we talking prescription or not ? i have generalized anxiety disorder with panic & have taken paxil for years . miraculous .
4018	344591469014810624	0	<user> faith 0107 </user> <user> mitz 44 </user> <user> devi_diva _ </user> <user> lizzi i e e </user> bc i have pneumonia i have to really stagger the <hashtag> vitamin train </hashtag> due to interaction w levaquin .
4019	344527357136224256	0	vyvanse just makes me love human interaction .
4020	522809309538050049	0	i have taken 20 loperamide today and the day is not over yet ? i may get 10 more in before bed time ?
4021	542020867358982144	0	you know it is finals week when you find adderall laying in the parking lot
4022	530891714064822273	0	adjusting rx shelves . levothyroxine is now eye level . best day ever . <hashtag> winning </hashtag> <hashtag> doesn t take much </hashtag>
4023	529611017530408960	0	many people have criticised my imodium addiction . i do not give a shit !
4024	340555554214785026	0	""" "" "" <user> uberfacts </user> : bananas contain a natural chemical that can make a person happy - the same chemical found in prozac . "" "" eat bananas ppl """
4025	449658605965672448	0	<user> addicted 718 </user> <user> carole _ei_ei_ay </user> no this is my first nerve pill and it is worked . i am on appeal for lyrica
4026	537836201974038529	1	metformin is keeping my energy low <pensive>
4027	495311704683999232	0	<user> bad _ diabetic </user> <user> casper barns by </user> so that narrows it down to the fluticasone being the culprit then ! it is much more systemic than clenil .
4028	342060596453326848	0	right peeps , have been popping the seroquel to force a good nights sleep . will report back , at probably 3.10 a . m .
4029	344357790007058432	0	cymbalta helps
4030	341359775096901632	0	<user> rage nineteen </user> suck on a throat lozenge
4031	678387682259566592	0	red bull & adderall might get the <hashtag> bulls </hashtag> back in this game . that is what i like to call the frontline of joakim & bobby p .
4032	512982951764971521	0	chairman hughes tells exelon attorney that pumc was granted party status in the acquisition .
4033	541307209981128704	0	<user> mens health mag </user> still time to get a flu shot and talk to your doctor to see if tamiflu makes sense if you do get the flu and see them fast .
4034	351284535247388672	0	zoloft and paxil andbuspar and xanax , depacon , chronophin , prozac . ativan calms me when i see the bills . these are a few of my favoritepills
4035	528767659005837312	0	<user> fr nch vanila </user> i definitely will , sounds awesome , yeah metformin helps with glucose levels bc i am pre-diabetic bc of the pcos ugh lmao
4036	352207650185945088	0	i do not what <hashtag> xarelto </hashtag> does . but they had penguins in the commercial . i like penguins . i think i will try it .
4037	440294302900445184	0	you actually do not even have to ingest latuda to feel better , you just have to say the name of the medicine .
4038	460028942540607488	0	febuxostat is a xanthine oxidase ( xo ) inhibitor indicated for the chronic management of hyperuricemia in patients with gout .
4039	512738881607700480	0	for a high-intensity statin , lean towards atorvastatin 80 mg / day . it has the most evidence for preventing cv events . <repeated> and is a generic .
4040	349825767473020928	0	rt <user> bh words </user> : still lack of clarity on how to reverse the effect of rivaroxaban & other new oral anticoagulants - ongoing concern for emergen . <repeated>
4041	460267795432112128	0	<user> cmccord 25 </user> much at night . <repeated> let us the brain slow down some . <repeated> ( i take zoloft for my anxiety and desyrl and restoril at night )
4042	466737313167314945	0	the side effects of latuda are pretty outrageous
4043	349033495026343936	1	<user> war wraith </user> i am not even sure what to request . <annoyed> sertraline makes me sick now , venlafaxine made me sick , reboxetine and citalopram useless
4044	519697200331251712	0	<user> a jizz z le </user> <user> amanda _meyer </user> <user> bella her as </user> <user> o mii smith </user> <user> eles am armo </user> i have miralax
